pH,Temperature,Turbidity,Dissolved_Oxygen,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,29.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,31.3,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,31.1,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,31.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.9,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,29.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.1,31,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.1,30.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.1,31.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.1,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.5,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.5,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,31.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.3,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.2,30.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,31.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,31.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,31.7,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.4,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.1,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,32.1,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,32.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.4,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.7,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.4,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.8,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.8,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.1,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.2,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.1,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.6,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.1,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.4,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,31,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.1,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.5,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.3,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.9,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.3,30.4,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.8,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.2,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.2,10.3,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.1,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,28.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.5,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.3,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.9,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,29.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,30.1,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,31.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.9,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,31.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.4,31.1,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,31.1,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,31.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.4,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.5,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.5,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.3,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.9,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,30,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.9,10.4,,,,,,,,,,,,,,,,,,,,,,
7.7,10.5,27.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.7,10.5,29.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.1,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.8,10.4,,,,,,,,,,,,,,,,,,,,,,
7.7,10.5,28.5,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.6,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.2,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.7,10.4,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.6,10.5,,,,,,,,,,,,,,,,,,,,,,
7.7,10.6,27.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.6,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,30.8,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,30.1,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.7,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.3,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.6,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.7,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.6,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,26.8,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.5,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.1,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.7,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.5,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.6,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.1,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.7,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,26.7,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,26.6,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.3,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,26.9,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.1,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.8,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.8,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.8,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.3,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.2,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.4,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.7,10.5,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.7,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,28.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30.3,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,31.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.7,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,31,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,29.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.1,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.9,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.9,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,29.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.7,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,32.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.3,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,31.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,29.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,30.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,31.1,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,31.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,31.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,30,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,29.1,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.3,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.9,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.9,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,28.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,29.1,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.3,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.7,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.1,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,29.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,26.9,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,28.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.8,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,27.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.5,26,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.5,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.6,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.1,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,24.2,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.4,10.7,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,25.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,27.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.6,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,26.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,27.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,26.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,26.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,25.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,26.7,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,27.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,25.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.7,27,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.7,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.7,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,27,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,26.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,25.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,25.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,25.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,25.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,26.4,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,25.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.9,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.1,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.2,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.7,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,27.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.7,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,25.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,27.3,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,27,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.9,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.8,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.6,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,26.5,10.6,,,,,,,,,,,,,,,,,,,,,,
7.6,10.8,27,10.6,,,,,,,,,,,,,,,,,,,,,,
